time_step,bicg_total_misses,bicg_dead_misses,atax_total_misses,atax_dead_misses
1337,30,30,36,36
1338,25,25,32,32
1339,25,25,32,32
1340,30,30,32,32
1341,25,25,32,32
1342,25,25,32,32
1343,30,30,32,32
1344,25,25,32,32
1345,25,25,32,32
1346,30,30,32,32
1347,25,25,32,32
1348,25,25,32,32
1349,30,30,32,32
1350,25,25,32,32
1351,25,25,32,32
1352,30,30,32,32
1353,25,25,32,32
1354,25,25,32,32
1355,30,30,32,32
1356,25,25,32,32
1357,25,25,32,32
1358,30,30,32,32
1359,25,25,32,32
1360,25,25,32,32
1361,30,30,32,32
1362,25,25,32,32
1363,25,25,32,32
1364,30,30,32,32
1365,29,29,32,32
1366,25,25,32,32
1367,30,30,32,32
1368,25,25,32,32
1369,25,25,32,32
1370,30,30,32,32
1371,25,25,32,32
1372,25,25,32,32
1373,30,30,32,32
1374,25,25,32,32
1375,25,25,32,32
1376,30,30,32,32
1377,25,25,32,32
1378,25,25,32,32
1379,30,30,32,32
1380,25,25,32,32
1381,25,25,32,32
1382,30,30,32,32
1383,25,25,32,32
1384,25,25,32,32
1385,30,30,32,32
1386,25,25,32,32
1387,25,25,32,32
1388,30,30,32,32
1389,25,25,32,32
1390,25,25,32,32
1391,30,30,32,32
1392,25,25,32,32
1393,25,25,36,36
1394,30,30,32,32
1395,25,25,32,32
1396,25,25,32,32
1397,30,30,32,32
1398,25,25,32,32
1399,25,25,32,32
1400,30,30,32,32
1401,25,25,32,32
1402,25,25,32,32
1403,30,30,32,32
1404,25,25,32,32
1405,25,25,32,32
1406,30,30,32,32
1407,25,25,32,32
1408,25,25,32,32
1409,30,30,32,32
1410,25,25,32,32
1411,25,25,32,32
1412,30,30,32,32
1413,25,25,32,32
1414,25,25,32,32
1415,30,30,32,32
1416,25,25,32,32
1417,25,25,32,32
1418,30,30,32,32
1419,25,25,32,32
1420,25,25,32,32
1421,30,30,32,32
1422,25,25,33,33
1423,25,25,32,32
1424,30,30,32,32
1425,25,25,36,36
1426,25,25,32,32
1427,30,30,32,32
1428,25,25,32,32
1429,25,25,32,32
1430,30,30,32,32
1431,25,25,32,32
1432,25,25,32,32
1433,30,30,32,32
1434,25,25,32,32
1435,25,25,32,32
1436,30,30,32,32
1437,25,25,32,32
1438,25,25,32,32
1439,30,30,32,32
1440,25,25,32,32
1441,25,25,32,32
1442,34,34,32,32
1443,25,25,32,32
1444,25,25,32,32
1445,30,30,32,32
1446,25,25,32,32
1447,25,25,32,32
1448,30,30,32,32
1449,25,25,39,39
1450,25,25,60,60
1451,30,30,60,60
1452,25,25,60,60
1453,25,25,60,60
1454,30,30,60,60
1455,25,25,60,60
1456,25,25,60,60
1457,30,30,57,57
1458,25,25,32,32
1459,25,25,32,32
1460,30,30,32,32
1461,25,25,32,32
1462,25,25,32,32
1463,30,30,32,32
1464,25,25,32,32
1465,25,25,32,32
1466,30,30,35,35
1467,25,25,36,36
1468,25,25,36,36
1469,30,30,36,36
1470,25,25,36,36
1471,25,25,36,36
1472,30,30,36,36
1473,25,25,36,36
1474,25,25,33,33
1475,30,30,32,32
1476,25,25,32,32
1477,25,25,32,32
1478,30,30,32,32
1479,25,25,32,32
1480,25,25,32,32
1481,34,34,32,32
1482,25,25,39,39
1483,25,25,60,60
1484,30,30,60,60
1485,25,25,60,60
1486,25,25,60,60
1487,30,30,60,60
1488,25,25,60,60
1489,25,25,60,60
1490,30,30,60,60
1491,25,25,60,60
1492,25,25,60,60
1493,30,30,60,60
1494,25,25,60,60
1495,25,25,36,36
1496,30,30,32,32
1497,25,25,32,32
1498,25,25,32,32
1499,30,30,32,32
1500,25,25,32,32
1501,25,25,32,32
1502,30,30,32,32
1503,25,25,32,32
1504,25,25,32,32
1505,30,30,32,32
1506,25,25,35,35
1507,25,25,36,36
1508,30,30,36,36
1509,25,25,36,36
1510,25,25,36,36
1511,30,30,32,32
1512,25,25,32,32
1513,25,25,32,32
1514,30,30,32,32
1515,25,25,32,32
1516,25,25,32,32
1517,30,30,35,35
1518,25,25,50,50
1519,25,25,64,64
1520,32,32,64,64
1521,28,28,64,64
1522,29,29,64,64
1523,33,33,64,64
1524,28,28,64,64
1525,29,29,61,61
1526,33,33,50,50
1527,28,28,32,32
1528,29,29,32,32
1529,36,36,32,32
1530,29,29,32,32
1531,28,28,32,32
1532,33,33,32,32
1533,29,29,32,32
1534,28,28,32,32
1535,33,33,32,32
1536,29,29,32,32
1537,28,28,32,32
1538,33,33,32,32
1539,29,29,32,32
1540,28,28,32,32
1541,33,33,39,39
1542,29,29,60,60
1543,28,28,60,60
1544,32,32,60,60
1545,26,26,64,64
1546,30,30,60,60
1547,26,26,60,60
1548,30,30,60,60
1549,26,26,53,53
1550,30,30,32,32
1551,26,26,32,32
1552,30,30,32,32
1553,26,26,32,32
1554,30,30,32,32
1555,25,25,32,32
1556,29,29,32,32
1557,30,30,32,32
1558,27,27,32,32
1559,34,34,32,32
1560,29,29,32,32
1561,34,34,32,32
1562,29,29,32,32
1563,32,32,32,32
1564,25,25,32,32
1565,31,31,32,32
1566,25,25,32,32
1567,31,31,32,32
1568,25,25,32,32
1569,31,31,32,32
1570,29,29,32,32
1571,34,34,32,32
1572,29,29,32,32
1573,34,34,32,32
1574,29,29,36,36
1575,33,33,32,32
1576,26,26,32,32
1577,30,30,32,32
1578,26,26,32,32
1579,30,30,32,32
1580,26,26,32,32
1581,30,30,32,32
1582,27,27,32,32
1583,33,33,32,32
1584,36,36,32,32
1585,57,57,32,32
1586,47,47,32,32
1587,52,52,32,32
1588,49,49,32,32
1589,44,44,32,32
1590,54,54,32,32
1591,44,44,32,32
1592,54,54,32,32
1593,44,44,32,32
1594,30,30,32,32
1595,26,26,32,32
1596,30,30,32,32
1597,26,26,32,32
1598,30,30,32,32
1599,26,26,32,32
1600,30,30,32,32
1601,26,26,32,32
1602,38,38,32,32
1603,44,44,32,32
1604,54,54,32,32
1605,44,44,32,32
1606,58,58,36,36
1607,44,44,32,32
1608,54,54,32,32
1609,44,44,32,32
1610,54,54,32,32
1611,42,42,32,32
1612,50,50,32,32
1613,44,44,32,32
1614,54,54,32,32
1615,44,44,32,32
1616,54,54,32,32
1617,36,36,32,32
1618,30,30,32,32
1619,26,26,32,32
1620,30,30,32,32
1621,26,26,32,32
1622,30,30,32,32
1623,26,26,32,32
1624,30,30,32,32
1625,26,26,32,32
1626,30,30,32,32
1627,26,26,32,32
1628,30,30,32,32
1629,26,26,32,32
1630,30,30,36,36
1631,26,26,32,32
1632,30,30,32,32
1633,26,26,32,32
1634,30,30,32,32
1635,26,26,32,32
1636,30,30,32,32
1637,26,26,32,32
1638,30,30,32,32
1639,26,26,32,32
1640,30,30,32,32
1641,26,26,32,32
1642,30,30,32,32
1643,40,40,32,32
1644,54,54,32,32
1645,44,44,32,32
1646,54,54,32,32
1647,46,46,32,32
1648,44,44,32,32
1649,54,54,32,32
1650,44,44,32,32
1651,54,54,32,32
1652,36,36,32,32
1653,30,30,32,32
1654,26,26,32,32
1655,30,30,32,32
1656,26,26,32,32
1657,30,30,32,32
1658,26,26,32,32
1659,30,30,32,32
1660,26,26,32,32
1661,36,36,32,32
1662,32,32,32,32
1663,38,38,32,32
1664,32,32,32,32
1665,38,38,32,32
1666,32,32,32,32
1667,38,38,32,32
1668,32,32,32,32
1669,38,38,32,32
1670,32,32,36,36
1671,46,46,32,32
1672,38,38,32,32
1673,46,46,32,32
1674,42,42,32,32
1675,46,46,32,32
1676,38,38,32,32
1677,46,46,32,32
1678,38,38,32,32
1679,42,42,32,32
1680,26,26,32,32
1681,30,30,32,32
1682,26,26,32,32
1683,30,30,32,32
1684,26,26,32,32
1685,30,30,32,32
1686,26,26,32,32
1687,30,30,32,32
1688,26,26,32,32
1689,34,34,32,32
1690,26,26,32,32
1691,30,30,32,32
1692,26,26,32,32
1693,30,30,32,32
1694,26,26,32,32
1695,30,30,32,32
1696,26,26,32,32
1697,30,30,32,32
1698,26,26,32,32
1699,30,30,32,32
1700,26,26,32,32
1701,30,30,32,32
1702,26,26,32,32
1703,30,30,32,32
1704,26,26,32,32
1705,30,30,32,32
1706,26,26,32,32
1707,34,34,32,32
1708,26,26,32,32
1709,30,30,32,32
1710,26,26,32,32
1711,30,30,36,36
1712,26,26,32,32
1713,30,30,32,32
1714,26,26,32,32
1715,30,30,32,32
1716,26,26,32,32
1717,30,30,32,32
1718,26,26,32,32
1719,30,30,32,32
1720,26,26,32,32
1721,30,30,32,32
1722,26,26,32,32
1723,30,30,32,32
1724,26,26,32,32
1725,30,30,32,32
1726,26,26,32,32
1727,30,30,32,32
1728,26,26,32,32
1729,30,30,32,32
1730,26,26,32,32
1731,30,30,32,32
1732,26,26,32,32
1733,30,30,32,32
1734,26,26,32,32
1735,30,30,36,36
1736,26,26,32,32
1737,30,30,32,32
1738,26,26,32,32
1739,30,30,32,32
1740,26,26,32,32
1741,30,30,32,32
1742,26,26,32,32
1743,30,30,32,32
1744,26,26,32,32
1745,30,30,32,32
1746,26,26,32,32
1747,30,30,32,32
1748,26,26,32,32
1749,30,30,32,32
1750,26,26,32,32
1751,30,30,36,36
1752,26,26,32,32
1753,30,30,32,32
1754,26,26,32,32
1755,30,30,32,32
1756,26,26,32,32
1757,30,30,32,32
1758,26,26,32,32
1759,30,30,32,32
1760,26,26,32,32
1761,30,30,32,32
1762,30,30,32,32
1763,30,30,32,32
1764,26,26,32,32
1765,30,30,32,32
1766,26,26,32,32
1767,30,30,32,32
1768,26,26,32,32
1769,30,30,32,32
1770,26,26,32,32
1771,30,30,32,32
1772,26,26,32,32
1773,30,30,32,32
1774,26,26,32,32
1775,30,30,32,32
1776,26,26,32,32
1777,30,30,32,32
1778,26,26,32,32
1779,30,30,32,32
1780,30,30,32,32
1781,30,30,32,32
1782,26,26,32,32
1783,30,30,36,36
1784,26,26,32,32
1785,30,30,32,32
1786,26,26,32,32
1787,30,30,32,32
1788,26,26,32,32
1789,30,30,32,32
1790,26,26,32,32
1791,30,30,32,32
1792,26,26,32,32
1793,30,30,32,32
1794,26,26,32,32
1795,30,30,32,32
1796,26,26,32,32
1797,30,30,32,32
1798,26,26,32,32
1799,30,30,36,36
1800,26,26,32,32
1801,30,30,32,32
1802,26,26,32,32
1803,30,30,32,32
1804,26,26,32,32
1805,30,30,32,32
1806,26,26,32,32
1807,30,30,32,32
1808,26,26,32,32
1809,30,30,32,32
1810,26,26,32,32
1811,30,30,32,32
1812,26,26,32,32
1813,30,30,32,32
1814,26,26,32,32
1815,30,30,32,32
1816,26,26,32,32
1817,30,30,32,32
1818,26,26,32,32
1819,30,30,32,32
1820,26,26,32,32
1821,30,30,32,32
1822,26,26,32,32
1823,30,30,32,32
1824,26,26,32,32
1825,30,30,32,32
1826,30,30,32,32
1827,30,30,32,32
1828,26,26,32,32
1829,30,30,32,32
1830,26,26,32,32
1831,30,30,36,36
1832,26,26,32,32
1833,30,30,32,32
1834,26,26,32,32
1835,30,30,32,32
1836,26,26,32,32
1837,30,30,32,32
1838,26,26,32,32
1839,30,30,32,32
1840,26,26,32,32
1841,30,30,32,32
1842,26,26,32,32
1843,30,30,32,32
1844,26,26,32,32
1845,30,30,32,32
1846,26,26,32,32
1847,30,30,32,32
1848,26,26,32,32
1849,30,30,32,32
1850,26,26,32,32
1851,30,30,32,32
1852,26,26,32,32
1853,30,30,32,32
1854,26,26,32,32
1855,30,30,32,32
1856,26,26,32,32
1857,30,30,32,32
1858,26,26,32,32
1859,30,30,32,32
1860,26,26,32,32
1861,30,30,32,32
1862,26,26,32,32
1863,30,30,32,32
1864,26,26,32,32
1865,30,30,32,32
1866,26,26,32,32
1867,30,30,32,32
1868,26,26,32,32
1869,30,30,32,32
1870,26,26,32,32
1871,30,30,36,36
1872,26,26,32,32
1873,30,30,32,32
1874,26,26,32,32
1875,30,30,32,32
1876,26,26,32,32
1877,30,30,32,32
1878,26,26,32,32
1879,30,30,32,32
1880,26,26,32,32
1881,34,34,32,32
1882,26,26,32,32
1883,30,30,32,32
1884,26,26,32,32
1885,30,30,32,32
1886,26,26,32,32
1887,30,30,32,32
1888,26,26,32,32
1889,30,30,32,32
1890,26,26,32,32
1891,30,30,32,32
1892,26,26,32,32
1893,30,30,32,32
1894,26,26,32,32
1895,30,30,32,32
1896,26,26,32,32
1897,30,30,32,32
1898,26,26,32,32
1899,34,34,32,32
1900,26,26,32,32
1901,30,30,32,32
1902,26,26,32,32
1903,30,30,32,32
1904,26,26,36,36
1905,30,30,32,32
1906,26,26,32,32
1907,30,30,32,32
1908,26,26,32,32
1909,30,30,32,32
1910,26,26,32,32
1911,30,30,32,32
1912,26,26,32,32
1913,30,30,32,32
1914,26,26,32,32
1915,30,30,32,32
1916,26,26,32,32
1917,30,30,33,33
1918,26,26,36,36
1919,30,30,36,36
1920,26,26,36,36
1921,30,30,36,36
1922,26,26,36,36
1923,30,30,36,36
1924,26,26,36,36
1925,30,30,35,35
1926,26,26,32,32
1927,30,30,32,32
1928,26,26,32,32
1929,30,30,32,32
1930,26,26,32,32
1931,30,30,32,32
1932,26,26,32,32
1933,30,30,32,32
1934,26,26,32,32
1935,34,34,32,32
1936,26,26,32,32
1937,30,30,32,32
1938,26,26,32,32
1939,30,30,32,32
1940,26,26,32,32
1941,30,30,32,32
1942,26,26,32,32
1943,30,30,36,36
1944,26,26,32,32
1945,30,30,32,32
1946,26,26,32,32
1947,30,30,32,32
1948,26,26,32,32
1949,30,30,32,32
1950,26,26,32,32
1951,30,30,32,32
1952,26,26,32,32
1953,30,30,32,32
1954,26,26,32,32
1955,30,30,32,32
1956,26,26,32,32
1957,30,30,32,32
1958,26,26,36,36
1959,30,30,36,36
1960,26,26,36,36
1961,30,30,50,50
1962,26,26,64,64
1963,30,30,64,64
1964,26,26,50,50
1965,30,30,36,36
1966,26,26,32,32
1967,30,30,32,32
1968,26,26,32,32
1969,30,30,32,32
1970,26,26,32,32
1971,30,30,32,32
1972,26,26,46,46
1973,30,30,61,61
1974,26,26,64,64
1975,30,30,64,64
1976,26,26,64,64
1977,30,30,64,64
1978,26,26,62,62
1979,30,30,60,60
1980,26,26,46,46
1981,30,30,32,32
1982,26,26,32,32
1983,30,30,32,32
1984,26,26,32,32
1985,30,30,32,32
1986,26,26,32,32
1987,30,30,32,32
1988,26,26,32,32
1989,30,30,32,32
1990,26,26,32,32
1991,30,30,32,32
1992,26,26,32,32
1993,30,30,32,32
1994,26,26,32,32
1995,30,30,32,32
1996,26,26,32,32
1997,30,30,36,36
1998,26,26,32,32
1999,30,30,32,32
2000,26,26,32,32
2001,30,30,34,34
2002,26,26,36,36
2003,30,30,36,36
2004,26,26,36,36
2005,30,30,57,57
2006,26,26,60,60
2007,30,30,60,60
2008,26,26,60,60
2009,30,30,60,60
2010,26,26,60,60
2011,30,30,60,60
2012,26,26,60,60
2013,30,30,39,39
2014,26,26,32,32
2015,30,30,32,32
2016,26,26,32,32
2017,30,30,32,32
2018,30,30,32,32
2019,30,30,32,32
2020,26,26,33,33
2021,30,30,42,42
2022,26,26,63,63
2023,30,30,49,49
2024,26,26,63,63
2025,30,30,49,49
2026,26,26,63,63
2027,30,30,49,49
2028,26,26,63,63
2029,30,30,48,48
2030,26,26,49,49
2031,30,30,28,28
2032,26,26,35,35
2033,30,30,28,28
2034,26,26,35,35
2035,30,30,26,26
2036,26,26,31,31
2037,30,30,25,25
2038,26,26,31,31
2039,30,30,29,29
2040,26,26,31,31
2041,30,30,25,25
2042,26,26,31,31
2043,31,31,25,25
2044,30,30,31,31
2045,33,33,25,25
2046,30,30,31,31
2047,33,33,25,25
2048,30,30,31,31
2049,33,33,25,25
2050,30,30,31,31
2051,33,33,25,25
2052,29,29,31,31
2053,30,30,25,25
2054,26,26,31,31
2055,30,30,25,25
2056,26,26,32,32
2057,30,30,31,31
2058,26,26,25,25
2059,30,30,31,31
2060,26,26,25,25
2061,30,30,31,31
2062,26,26,25,25
2063,30,30,31,31
2064,30,30,25,25
2065,33,33,31,31
2066,29,29,25,25
2067,34,34,35,35
2068,30,30,25,25
2069,33,33,31,31
2070,30,30,25,25
2071,33,33,31,31
2072,30,30,25,25
2073,45,45,31,31
2074,39,39,25,25
2075,46,46,31,31
2076,38,38,25,25
2077,46,46,31,31
2078,38,38,25,25
2079,46,46,31,31
2080,41,41,25,25
2081,49,49,31,31
2082,42,42,25,25
2083,49,49,31,31
2084,42,42,25,25
2085,49,49,31,31
2086,42,42,25,25
2087,49,49,31,31
2088,42,42,25,25
2089,47,47,31,31
2090,38,38,25,25
2091,42,42,31,31
2092,32,32,25,25
2093,38,38,31,31
2094,32,32,25,25
2095,38,38,31,31
2096,32,32,25,25
2097,38,38,31,31
2098,32,32,25,25
2099,38,38,31,31
2100,30,30,25,25
2101,30,30,31,31
2102,26,26,25,25
2103,30,30,31,31
2104,26,26,25,25
2105,30,30,31,31
2106,26,26,25,25
2107,30,30,31,31
2108,28,28,25,25
2109,33,33,31,31
2110,30,30,25,25
2111,33,33,31,31
2112,30,30,29,29
2113,31,31,31,31
2114,26,26,25,25
2115,30,30,31,31
2116,26,26,25,25
2117,30,30,31,31
2118,26,26,25,25
2119,38,38,31,31
2120,40,40,25,25
2121,49,49,31,31
2122,42,42,25,25
2123,49,49,31,31
2124,42,42,25,25
2125,48,48,31,31
2126,38,38,25,25
2127,46,46,31,31
2128,42,42,25,25
2129,38,38,31,31
2130,32,32,25,25
2131,38,38,35,35
2132,32,32,25,25
2133,39,39,31,31
2134,30,30,25,25
2135,33,33,31,31
2136,30,30,25,25
2137,45,45,31,31
2138,42,42,25,25
2139,49,49,31,31
2140,46,46,25,25
2141,49,49,31,31
2142,39,39,25,25
2143,46,46,31,31
2144,38,38,25,25
2145,46,46,31,31
2146,30,30,25,25
2147,30,30,31,31
2148,28,28,25,25
2149,33,33,31,31
2150,30,30,25,25
2151,33,33,31,31
2152,30,30,25,25
2153,33,33,31,31
2154,30,30,25,25
2155,33,33,31,31
2156,30,30,25,25
2157,32,32,31,31
2158,26,26,25,25
2159,34,34,31,31
2160,32,32,25,25
2161,38,38,31,31
2162,32,32,25,25
2163,38,38,31,31
2164,36,36,25,25
2165,46,46,31,31
2166,38,38,25,25
2167,46,46,35,35
2168,42,42,25,25
2169,46,46,31,31
2170,30,30,25,25
2171,30,30,31,31
2172,26,26,25,25
2173,36,36,31,31
2174,32,32,25,25
2175,38,38,31,31
2176,32,32,25,25
2177,38,38,31,31
2178,32,32,25,25
2179,38,38,31,31
2180,32,32,25,25
2181,38,38,31,31
2182,28,28,25,25
2183,30,30,31,31
2184,26,26,25,25
2185,30,30,35,35
2186,26,26,25,25
2187,30,30,31,31
2188,26,26,25,25
2189,30,30,31,31
2190,26,26,25,25
2191,38,38,31,31
2192,32,32,25,25
2193,38,38,31,31
2194,32,32,25,25
2195,42,42,31,31
2196,26,26,25,25
2197,30,30,31,31
2198,26,26,25,25
2199,30,30,31,31
2200,26,26,25,25
2201,30,30,31,31
2202,26,26,25,25
2203,30,30,31,31
2204,26,26,25,25
2205,30,30,31,31
2206,26,26,25,25
2207,30,30,31,31
2208,26,26,25,25
2209,30,30,31,31
2210,26,26,25,25
2211,30,30,31,31
2212,26,26,25,25
2213,30,30,35,35
2214,26,26,25,25
2215,30,30,31,31
2216,26,26,25,25
2217,30,30,31,31
2218,26,26,25,25
2219,30,30,31,31
2220,26,26,25,25
2221,30,30,31,31
2222,28,28,25,25
2223,52,52,31,31
2224,44,44,25,25
2225,44,44,31,31
2226,52,52,25,25
2227,44,44,31,31
2228,44,44,25,25
2229,52,52,31,31
2230,44,44,25,25
2231,44,44,31,31
2232,44,44,25,25
2233,26,26,31,31
2234,30,30,25,25
2235,26,26,31,31
2236,30,30,25,25
2237,26,26,31,31
2238,30,30,25,25
2239,26,26,31,31
2240,30,30,29,29
2241,24,24,31,31
2242,26,26,25,25
2243,30,30,31,31
2244,26,26,25,25
2245,30,30,31,31
2246,26,26,25,25
2247,30,30,31,31
2248,26,26,25,25
2249,30,30,31,31
2250,26,26,25,25
2251,34,34,31,31
2252,26,26,25,25
2253,30,30,31,31
2254,26,26,25,25
2255,28,28,31,31
2256,26,26,25,25
2257,26,26,31,31
2258,30,30,29,29
2259,26,26,31,31
2260,30,30,25,25
2261,26,26,31,31
2262,30,30,25,25
2263,26,26,31,31
2264,30,30,25,25
2265,26,26,31,31
2266,30,30,25,25
2267,26,26,31,31
2268,30,30,25,25
2269,26,26,31,31
2270,30,30,25,25
2271,26,26,31,31
2272,30,30,25,25
2273,26,26,31,31
2274,30,30,25,25
2275,26,26,31,31
2276,30,30,25,25
2277,26,26,31,31
2278,34,34,25,25
2279,26,26,31,31
2280,30,30,25,25
2281,26,26,31,31
2282,30,30,25,25
2283,26,26,31,31
2284,30,30,25,25
2285,26,26,31,31
2286,30,30,29,29
2287,26,26,31,31
2288,30,30,25,25
2289,26,26,31,31
2290,30,30,25,25
2291,26,26,31,31
2292,30,30,25,25
2293,26,26,31,31
2294,30,30,25,25
2295,26,26,31,31
2296,34,34,25,25
2297,26,26,31,31
2298,30,30,25,25
2299,26,26,31,31
2300,30,30,25,25
2301,26,26,31,31
2302,30,30,25,25
2303,26,26,31,31
2304,30,30,25,25
2305,26,26,31,31
2306,30,30,25,25
2307,26,26,31,31
2308,30,30,25,25
2309,26,26,31,31
2310,30,30,25,25
2311,26,26,31,31
2312,30,30,25,25
2313,26,26,35,35
2314,30,30,25,25
2315,26,26,31,31
2316,30,30,25,25
2317,26,26,31,31
2318,30,30,25,25
2319,26,26,31,31
2320,30,30,25,25
2321,26,26,31,31
2322,30,30,25,25
2323,26,26,31,31
2324,30,30,25,25
2325,26,26,31,31
2326,30,30,25,25
2327,26,26,31,31
2328,30,30,25,25
2329,26,26,31,31
2330,30,30,25,25
2331,26,26,35,35
2332,30,30,25,25
2333,30,30,31,31
2334,30,30,25,25
2335,26,26,31,31
2336,30,30,25,25
2337,26,26,31,31
2338,30,30,25,25
2339,26,26,31,31
2340,30,30,25,25
2341,26,26,31,31
2342,30,30,25,25
2343,26,26,31,31
2344,30,30,25,25
2345,26,26,31,31
2346,30,30,25,25
2347,26,26,31,31
2348,30,30,25,25
2349,26,26,31,31
2350,30,30,25,25
2351,30,30,31,31
2352,30,30,25,25
2353,26,26,31,31
2354,30,30,25,25
2355,26,26,31,31
2356,30,30,25,25
2357,26,26,31,31
2358,30,30,25,25
2359,26,26,35,35
2360,30,30,25,25
2361,26,26,31,31
2362,30,30,25,25
2363,26,26,31,31
2364,30,30,25,25
2365,26,26,31,31
2366,30,30,25,25
2367,26,26,31,31
2368,30,30,25,25
2369,26,26,31,31
2370,30,30,25,25
2371,26,26,31,31
2372,30,30,25,25
2373,26,26,31,31
2374,30,30,25,25
2375,26,26,31,31
2376,30,30,25,25
2377,26,26,31,31
2378,30,30,25,25
2379,30,30,31,31
2380,30,30,25,25
2381,26,26,31,31
2382,30,30,25,25
2383,26,26,31,31
2384,30,30,25,25
2385,26,26,31,31
2386,30,30,25,25
2387,26,26,31,31
2388,30,30,25,25
2389,26,26,31,31
2390,30,30,25,25
2391,26,26,31,31
2392,30,30,25,25
2393,26,26,31,31
2394,30,30,25,25
2395,26,26,35,35
2396,30,30,25,25
2397,26,26,31,31
2398,34,34,25,25
2399,26,26,31,31
2400,30,30,25,25
2401,26,26,31,31
2402,30,30,25,25
2403,26,26,31,31
2404,30,30,25,25
2405,26,26,31,31
2406,30,30,25,25
2407,26,26,31,31
2408,30,30,25,25
2409,26,26,31,31
2410,30,30,25,25
2411,26,26,31,31
2412,30,30,25,25
2413,26,26,31,31
2414,30,30,25,25
2415,30,30,31,31
2416,30,30,25,25
2417,26,26,31,31
2418,30,30,25,25
2419,26,26,31,31
2420,30,30,25,25
2421,26,26,31,31
2422,30,30,25,25
2423,26,26,31,31
2424,30,30,25,25
2425,26,26,31,31
2426,30,30,25,25
2427,26,26,31,31
2428,30,30,29,29
2429,26,26,34,34
2430,30,30,29,29
2431,26,26,34,34
2432,30,30,32,32
2433,26,26,34,34
2434,34,34,29,29
2435,26,26,34,34
2436,30,30,29,29
2437,26,26,31,31
2438,30,30,25,25
2439,26,26,31,31
2440,30,30,25,25
2441,26,26,31,31
2442,30,30,25,25
2443,26,26,31,31
2444,30,30,25,25
2445,26,26,31,31
2446,30,30,25,25
2447,26,26,31,31
2448,30,30,25,25
2449,26,26,31,31
2450,30,30,25,25
2451,26,26,31,31
2452,30,30,25,25
2453,26,26,31,31
2454,30,30,25,25
2455,26,26,31,31
2456,30,30,25,25
2457,26,26,31,31
2458,30,30,25,25
2459,26,26,41,41
2460,30,30,34,34
2461,26,26,43,43
2462,30,30,34,34
2463,26,26,43,43
2464,30,30,34,34
2465,26,26,43,43
2466,30,30,34,34
2467,26,26,43,43
2468,30,30,31,31
2469,26,26,31,31
2470,30,30,25,25
2471,26,26,31,31
2472,30,30,25,25
2473,26,26,31,31
2474,30,30,25,25
2475,26,26,31,31
2476,30,30,25,25
2477,26,26,31,31
2478,30,30,32,32
2479,26,26,59,59
2480,30,30,46,46
2481,26,26,59,59
2482,30,30,46,46
2483,26,26,55,55
2484,30,30,34,34
2485,26,26,43,43
2486,30,30,34,34
2487,26,26,40,40
2488,30,30,25,25
2489,30,30,31,31
2490,30,30,25,25
2491,26,26,42,42
2492,30,30,41,41
2493,26,26,50,50
2494,30,30,41,41
2495,26,26,50,50
2496,30,30,48,48
2497,26,26,59,59
2498,30,30,46,46
2499,26,26,59,59
2500,30,30,46,46
2501,26,26,55,55
2502,30,30,46,46
2503,26,26,59,59
2504,30,30,46,46
2505,26,26,50,50
2506,30,30,29,29
2507,30,30,31,31
2508,30,30,25,25
2509,26,26,31,31
2510,30,30,25,25
2511,26,26,31,31
2512,30,30,25,25
2513,26,26,31,31
2514,30,30,32,32
2515,26,26,55,55
2516,30,30,49,49
2517,26,26,46,46
2518,30,30,55,55
2519,26,26,49,49
2520,30,30,28,28
2521,26,26,31,31
2522,30,30,28,28
2523,26,26,34,34
2524,30,30,29,29
2525,30,30,34,34
2526,30,30,29,29
2527,26,26,38,38
2528,30,30,40,40
2529,26,26,37,37
2530,30,30,43,43
2531,26,26,40,40
2532,30,30,37,37
2533,26,26,43,43
2534,30,30,40,40
2535,26,26,37,37
2536,30,30,43,43
2537,26,26,32,32
2538,30,30,25,25
2539,26,26,31,31
2540,30,30,25,25
2541,26,26,31,31
2542,30,30,25,25
2543,26,26,31,31
2544,30,30,25,25
2545,26,26,31,31
2546,30,30,28,28
2547,26,26,43,43
2548,30,30,34,34
2549,26,26,43,43
2550,30,30,34,34
2551,26,26,43,43
2552,30,30,34,34
2553,26,26,43,43
2554,30,30,36,36
2555,26,26,47,47
2556,30,30,39,39
2557,26,26,41,41
2558,30,30,46,46
2559,26,26,43,43
2560,30,30,37,37
2561,26,26,43,43
2562,34,34,40,40
2563,26,26,37,37
2564,30,30,43,43
2565,26,26,36,36
2566,30,30,25,25
2567,26,26,31,31
2568,30,30,25,25
2569,26,26,31,31
2570,30,30,25,25
2571,26,26,31,31
2572,30,30,25,25
2573,26,26,31,31
2574,30,30,25,25
2575,26,26,31,31
2576,30,30,25,25
2577,26,26,31,31
2578,30,30,25,25
2579,26,26,31,31
2580,38,38,25,25
2581,38,38,31,31
2582,49,49,25,25
2583,42,42,31,31
2584,49,49,25,25
2585,42,42,31,31
2586,49,49,26,26
2587,42,42,34,34
2588,49,49,29,29
2589,42,42,34,34
2590,33,33,29,29
2591,27,27,33,33
2592,30,30,29,29
2593,26,26,43,43
2594,30,30,40,40
2595,26,26,37,37
2596,30,30,47,47
2597,29,29,40,40
2598,37,37,37,37
2599,42,42,43,43
2600,49,49,43,43
2601,42,42,41,41
2602,49,49,44,44
2603,42,42,38,38
2604,49,49,46,46
2605,42,42,36,36
